scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,phase,path_budget_m,safety_tmax_s,world_area_m2,collection_coverage_ratio,drift_speed_mps,drift_per_update_width,drift_per_60s_width,camera_sigma_eff_m,radar_sigma_eff_m,camera_capture_uncertainty_ratio,radar_capture_uncertainty_ratio,expected_camera_clutter_per_scan,expected_radar_clutter_per_scan,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle,best_fixed_auc_collected_by_path,best_fixed_collected_ratio,delta_vs_best_fixed_auc,delta_vs_best_fixed_collected_ratio,gain_vs_best_fixed_auc,gain_vs_best_fixed_collected_ratio,regret_to_best_fixed_auc,regret_to_best_fixed_collected_ratio
weak_drift,nominal,oracle_current_physics,336,done,150,1.0,50.40654971988559,0.03445069223179343,1463.1505625703223,2336.0,181,179,31,21.187156532641577,246.0243162981529,0.16814695807242216,469.0,0.2007705479452055,0.8268156424581006,0,1792,211,150,61,61,1478,103,0,0.7109004739336493,0,0,-0.07352435668430084,1,0.7481862767142851,0.5533333333333333,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.014606667544928975,0.06717245184181633,0.963605506317179,1.0,193,5110,0.9934409687184662,1.0,13,1969,0.94579945799458,0.9933333333333333,180,3141,0.9918306721128852,2693,0.9602991944764097,1738,0.8830275229357798,872,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,0ddc94f75eaa,0641409,True,run_layer1,1.0,0.7481862767142851,1463.1505625703223,0.0,0.0,1.0,0.37725737465784087,0.8466666666666667,,,,,,
weak_drift,nominal,oracle_current_physics,337,done,150,1.0,53.46584187260086,0.04056890017976832,1317.9021771771922,2171.0,173,171,27,20.487104784841588,115.48771412827325,0.08762995928547275,288.0,0.13265776140027638,0.8421052631578947,0,1800,199,150,49,49,1393,208,0,0.7537688442211056,0,0,-0.058680112651313204,1,0.7956681122227537,0.6666666666666666,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.013461250043110584,0.06142547657228417,0.9709266169154229,1.0,187,6245,0.9951573849878934,1.0,12,2466,0.9557410217501264,1.0,175,3779,0.9936471267686977,3463,0.9670631290027447,2186,0.8812260536398467,783,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,c3e3f130d97b,0641409,True,run_layer1,1.0,0.7956681122227537,1317.9021771771922,0.0,0.0,1.0,0.4081909603309519,0.8266666666666667,,,,,,
weak_drift,nominal,oracle_current_physics,338,done,150,1.0,49.916064309673544,0.033534232212486796,1488.5107252011815,2350.0,175,173,25,16.795310626076336,412.0426721592037,0.2768153868044945,604.0,0.2570212765957447,0.8554913294797688,0,1712,190,150,40,40,1330,192,0,0.7894736842105263,0,0,-0.06786880527532566,1,0.7397390165597446,0.5533333333333333,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.01628857889162453,0.06848963862521032,0.963761551005617,1.0,200,5319,0.9970104633781763,1.0,6,2001,0.9447608200455581,1.0,194,3318,0.9896157840083074,2889,0.9616485403548941,1747,0.883352208380521,883,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,aaf2de3afcbd,0641409,True,run_layer1,1.0,0.7397390165597446,1488.5107252011815,0.0,0.0,1.0,0.3304816228173417,0.7466666666666667,,,,,,
weak_drift,nominal,oracle_current_physics,339,done,150,1.0,48.094904850821365,0.03227046002443297,1490.3693599163823,2369.0,177,174,29,19.458263689497116,265.1891434678995,0.1779351821100093,479.0,0.2021950189953567,0.8333333333333334,0,1771,197,150,47,47,1379,195,0,0.7614213197969543,0,0,-0.060648264906999164,1,0.7631503117074252,0.5933333333333334,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.016765733951364454,0.06847519615242573,0.9624869746439736,1.0,216,5542,0.9949518127581459,1.0,11,2168,0.9427214305671976,1.0,205,3374,0.9898853674983142,2966,0.95932382461701,1893,0.8787541713014461,899,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,7e4b118e98b7,0641409,True,run_layer1,1.0,0.7631503117074252,1490.3693599163823,0.0,0.0,1.0,0.30300009802778427,0.9,,,,,,
strong_drift,nominal,greedy,330,path_budget,22,0.14666666666666667,7.16546321023113,0.0023883181148046,3000.2130645051748,4478.0,182,181,160,53.3295457889051,2879.2523156421344,0.9596826137803015,4271.0,0.9537740062527914,0.11602209944751381,0,501,37,22,15,15,404,60,0,0.5945945945945946,0,0,0.028634213806238273,0,0.12104840780142934,0.12666666666666668,0.14666666666666667,0.14666666666666667,0.4230769230769231,0.1774193548387097,0.25,0.14285714285714285,0.006047904252928589,0.021869913844655958,0.9377785113054959,0.9133333333333333,377,5682,0.9895316804407713,0.7733333333333333,19,1796,0.91564561734213,0.9133333333333333,358,3886,0.9777777777777777,2115,0.9440504334121356,2538,0.8662873399715505,1406,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,7dc169327a21,0641409,True,run_layer1,1.0,0.7383062048910739,1324.2335297929858,0.8533333333333333,0.6172577970896446,0.14666666666666667,0.6083621013636986,0.9733333333333334,-0.4873136935622693,-0.8266666666666667,0.0,0.0,0.4873136935622693,0.8266666666666667
strong_drift,nominal,greedy,331,path_budget,29,0.19333333333333333,9.25793518688906,0.0030858285792757082,3000.145649393798,4324.0,165,164,137,45.66444966686263,2793.9884808223023,0.9312842799438249,3993.0,0.9234505087881592,0.16463414634146342,0,521,35,29,6,6,411,75,0,0.8285714285714286,0,0,0.007212402319777884,0,0.14196109657675354,0.12,0.19333333333333333,0.19333333333333333,0.47368421052631576,0.14754098360655737,0.225,0.1267605633802817,0.005711977303550772,0.019306219488120127,0.9455659195322289,0.98,391,6792,0.9882250327082425,0.9,27,2266,0.9255623721881391,0.98,364,4526,0.9806845137241613,2951,0.9514994446501296,2701,0.8674069235793599,1531,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,3561e630eb68,0641409,True,run_layer1,1.0,0.7804944116099809,1166.4955069551297,0.8066666666666666,0.6385333150332273,0.19333333333333333,0.6542410738963599,0.9866666666666667,-0.5122799773196063,-0.7933333333333333,0.0,0.0,0.5122799773196063,0.7933333333333333
strong_drift,nominal,greedy,332,path_budget,21,0.14,7.463219604474985,0.002487735349339037,3000.0054493167363,4137.0,143,142,122,40.66659279828508,2864.4817833557313,0.954825526736336,3913.0,0.9458544839255499,0.14084507042253522,0,499,29,21,8,8,368,102,0,0.7241379310344828,0,0,0.05019084853973048,0,0.10838310472704814,0.12666666666666668,0.12666666666666668,0.14,0.0,0.0,0.0,0.0,0.006314872531563882,0.01703605025815867,0.9317891665146817,0.92,374,5109,0.9905239687848384,0.8066666666666666,17,1777,0.9032258064516129,0.92,357,3332,0.9795555555555555,2250,0.9305483028720627,1915,0.8520485584218513,1318,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,1bd7d09801a5,0641409,True,run_layer1,1.0,0.7491074934550455,1256.1554789815182,0.86,0.6407243887279973,0.14,0.5955782173878167,0.9733333333333334,-0.48719511266076854,-0.8333333333333334,0.0,0.0,0.48719511266076854,0.8333333333333334
strong_drift,nominal,greedy,333,path_budget,10,0.06666666666666667,3.7381191277640875,0.0012459874137269369,3000.1259134575103,3953.0,115,114,107,35.66516975838768,2944.0759134574887,0.9813174507947813,3855.0,0.9752087022514546,0.06140350877192982,0,284,20,10,10,10,202,62,0,0.5,0,0,0.02204169611655566,0,0.017870438489663933,0.0,0.04,0.06666666666666667,0.0,0.0,0.0,0.0,0.00788081512102757,0.02620752755825234,0.8128440366972477,0.36,306,1329,0.977859778597786,0.24,12,530,0.7310155535224153,0.36,294,799,0.9536784741144414,734,0.7891682785299806,517,0.5755208333333334,384,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,348f5aa4b329,0641409,True,run_layer1,1.0,0.8068518037354826,1068.9290912276363,0.9333333333333333,0.7889813652458186,0.06666666666666667,0.6828948322920094,0.9333333333333333,-0.6650243938023455,-0.8666666666666667,0.0,0.0,0.6650243938023455,0.8666666666666667
strong_drift,nominal,greedy,334,path_budget,20,0.13333333333333333,6.955108289042393,0.0023182748527613476,3000.1223887486904,4229.0,149,148,128,42.66492609769398,2843.646862097299,0.9478436189009426,3945.0,0.9328446441239063,0.13513513513513514,0,454,32,20,12,12,381,41,0,0.625,0,0,0.01912075796224145,0,0.09763879657635041,0.10666666666666667,0.10666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.007220246943973711,0.019545640502512077,0.9376899696048632,0.8066666666666666,369,5553,0.9904655075715086,0.64,17,1766,0.9149553032133365,0.8066666666666666,352,3787,0.9854368932038835,2266,0.9350163627863488,2139,0.8701384311140409,1517,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,c3ccb8de7159,0641409,True,run_layer1,1.0,0.7433395231486537,1756.0110612632077,0.8666666666666667,0.6457007265723033,0.13333333333333333,0.5587648917696493,0.9533333333333334,-0.46112609519329884,-0.8200000000000001,0.0,0.0,0.46112609519329884,0.8200000000000001
strong_drift,nominal,greedy,335,path_budget,28,0.18666666666666668,9.368801799228915,0.0031227245097838305,3000.2011928607394,4492.0,181,180,154,51.32989093080073,2802.311591837229,0.9340412231371659,4173.0,0.9289848619768477,0.14444444444444443,0,789,40,28,12,12,524,225,0,0.7,0,0,0.04098593402400026,0,0.12993480270054417,0.14666666666666667,0.14666666666666667,0.18666666666666668,0.0,0.0,0.0,0.0,0.004411075269672297,0.01524303626828343,0.951473136915078,1.0,420,8235,0.9940119760479041,1.0,16,2656,0.9324753468159787,1.0,404,5579,0.9854675075404442,3647,0.9565217391304348,2967,0.8833904948554631,2041,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,6bbbf9841c6c,0641409,True,run_layer1,1.0,0.8120437425439068,1021.029104723448,0.8133333333333334,0.6821089398433626,0.18666666666666668,0.6220863686331756,0.9866666666666667,-0.49215156593263143,-0.8,0.0,0.0,0.49215156593263143,0.8
strong_drift,nominal,greedy,336,path_budget,30,0.2,9.372418232459049,0.003124053615304774,3000.0823886451453,4605.0,203,202,175,58.33173137589432,2808.766427827135,0.9362297643751011,4297.0,0.9331161780673182,0.13366336633663367,0,762,39,30,9,9,578,145,0,0.7692307692307693,0,0,0.026493105002380467,0,0.09668575525370997,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.009069480861476393,0.04981753186142511,0.9369398729020694,1.0,387,5750,0.9895397489539749,1.0,25,2365,0.9033893781692021,1.0,362,3385,0.983301827347196,3174,0.9263157894736842,1805,0.8264248704663213,1158,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,065a5bcbf0d0,0641409,True,run_layer1,1.0,0.7796531780116952,1231.0434548614742,0.8,0.6829674227579853,0.2,0.6317734571374202,0.96,-0.5350877018837102,-0.76,0.0,0.0,0.5350877018837102,0.76
strong_drift,nominal,greedy,337,path_budget,43,0.2866666666666667,14.146665474126673,0.004715186182617165,3000.2347577025184,4714.0,213,212,171,56.995539952662305,2725.8239191583352,0.9085368777094236,4246.0,0.9007212558336869,0.19339622641509435,0,566,53,43,10,10,453,60,0,0.8113207547169812,0,0,0.044199240528281426,0,0.23698965554117615,0.24666666666666667,0.28,0.2866666666666667,0.0,0.0,0.0,0.0,0.006520362251965232,0.014775924730663121,0.9532100108813928,0.6133333333333333,387,7884,0.9923344947735192,0.5733333333333334,22,2848,0.9324199222366228,0.6133333333333333,365,5036,0.9876348329387004,3801,0.9534811114580081,3203,0.8492501973164956,1267,baseline,3000.0,16500.0,40000.0,0.075,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,6baa3a5d5e23,0641409,True,run_layer1,1.0,0.7657662592863458,1238.912450976796,0.7133333333333334,0.5287766037451697,0.2866666666666667,0.45096726144356014,0.8533333333333334,-0.213977605902384,-0.5666666666666667,0.0,0.0,0.213977605902384,0.5666666666666667
