scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,config_hash,git_commit,git_dirty,runner,provenance_id,git_commit_full,source_sha256,environment_sha256,regime_config_path_budget_m,regime_config_safety_tmax_s,regime_config_world_area_m2,regime_config_collection_coverage_ratio,regime_config_drift_speed_mps,regime_config_drift_per_update_width,regime_config_drift_per_60s_width,regime_config_camera_sigma_eff_m,regime_config_radar_sigma_eff_m,regime_config_camera_capture_uncertainty_ratio,regime_config_radar_capture_uncertainty_ratio,regime_config_expected_camera_clutter_per_scan,regime_config_expected_radar_clutter_per_scan,regime_config_expected_clutter_per_s,regime_config_debris_density_per_m2,regime_outcome_empty_visit_fraction,regime_outcome_wasted_path_fraction,regime_outcome_false_marks_per_km,regime_outcome_false_to_true_marks,regime_outcome_completed_leg_n,regime_outcome_mean_completed_leg_time_s,regime_outcome_mean_completed_leg_drift_width,regime_goal_start_count,regime_goal_snapshot_count,regime_goal_snapshot_coverage,regime_goal_start_mean_response_time_nominal_s,regime_goal_start_valid_n_response_time_nominal_s,regime_goal_start_mean_drift_response_width,regime_goal_start_valid_n_drift_response_width,regime_goal_start_mean_diffusion_response_width,regime_goal_start_valid_n_diffusion_response_width,regime_goal_start_mean_fresh_age_limit_s,regime_goal_start_valid_n_fresh_age_limit_s,regime_goal_start_mean_reachable_radius_m,regime_goal_start_valid_n_reachable_radius_m,regime_goal_start_mean_reachable_area_m2,regime_goal_start_valid_n_reachable_area_m2,regime_goal_start_mean_fresh_target_count,regime_goal_start_valid_n_fresh_target_count,regime_goal_start_mean_fresh_target_density_per_m2,regime_goal_start_valid_n_fresh_target_density_per_m2,regime_goal_start_mean_fresh_target_sigma_width_median,regime_goal_start_valid_n_fresh_target_sigma_width_median,regime_goal_start_mean_map_concentration,regime_goal_start_valid_n_map_concentration,regime_goal_start_mean_queued_route_points,regime_goal_start_valid_n_queued_route_points,regime_goal_start_mean_queued_route_length_m,regime_goal_start_valid_n_queued_route_length_m,regime_goal_start_mean_queued_route_time_nominal_s,regime_goal_start_valid_n_queued_route_time_nominal_s,regime_goal_start_mean_route_staleness_ratio,regime_goal_start_valid_n_route_staleness_ratio,regime_goal_start_mean_route_drift_width,regime_goal_start_valid_n_route_drift_width,oracle_pair_key,source_manifest,source_manifest_sha256,regime_oracle_available,regime_oracle_gap_auc,regime_oracle_gap_collected_ratio
strong_drift,nominal,adaptive_mission,300,path_budget,0,0.0,0.0,0.0,60.126977349800306,74.0,2,1,1,16.63146966763865,52.630789467763265,0.8753273786169805,60.0,0.8108108108108109,0.0,0,19,2,0,2,2,17,0,0,0.0,0,0,-0.009866699359945136,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.013986013986013986,0.023952095808383235,0.012121212121212121,0.015204079064068933,0.035333474736158645,0.966824644549763,0.2,7,204,1.0,0.07333333333333333,0,44,0.9580838323353293,0.2,7,160,0.9811320754716981,53,0.975,80,0.9487179487179487,78,863dcdfabc45,392b6b0,False,run_experiments,ce31a667c413be0dbf778cf83de0f70020ece1386117cc36c733ebdba932811a,392b6b04c43373c83cd91db3a7f34dfd8c55d5e8,4cd41056579873a3d7b74322019fb11d2880207eb2e24bb8cdb7b8f094bdd21c,d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21,60.0,120.0,40000.0,0.0015,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,0.08429394871741361,0.00375,1.0,0.8753273786169805,116.42028767347055,0.03431372549019608,1,60.0,6.902347426781702,2,2,1.0,52.10581445816668,2,5.99420723909486,2,2.9692768788671517,2,8.692694860185512,2,26.184605266118368,2,2106.0,2,0.0,2,0.0,2,,0,0.0007019064886487727,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,56e5318680782766cac090e8048afec6d5b58937350c5e84641fe63d82aa8510,C:\Users\Quirence\PycharmProjects\Education\01_Учебные_дисциплины\datascience\out\audit\regime_metrics_smoke_2026-09-08\runs\strong_drift__adaptive_mission__nominal__seed300_manifest.json,1dcd576b2dbe9dfa967f8a5b47e04dc053088393cddeedd55f7a70d2b011358e,True,0.0010722101861418074,0.006666666666666667
strong_drift,nominal,belief_horizon,300,path_budget,0,0.0,0.0,0.0,60.126977349800306,74.0,2,1,1,16.63146966763865,52.630789467763265,0.8753273786169805,60.0,0.8108108108108109,0.0,0,19,2,0,2,2,17,0,0,0.0,0,0,-0.009866699359945136,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.013986013986013986,0.023952095808383235,0.012121212121212121,0.015204079064068933,0.035333474736158645,0.966824644549763,0.2,7,204,1.0,0.07333333333333333,0,44,0.9580838323353293,0.2,7,160,0.9811320754716981,53,0.975,80,0.9487179487179487,78,12ecc227bca8,392b6b0,False,run_experiments,ce31a667c413be0dbf778cf83de0f70020ece1386117cc36c733ebdba932811a,392b6b04c43373c83cd91db3a7f34dfd8c55d5e8,4cd41056579873a3d7b74322019fb11d2880207eb2e24bb8cdb7b8f094bdd21c,d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21,60.0,120.0,40000.0,0.0015,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,0.08429394871741361,0.00375,1.0,0.8753273786169805,116.42028767347055,0.03431372549019608,1,60.0,6.902347426781702,2,2,1.0,52.10581445816668,2,5.99420723909486,2,2.9692768788671517,2,8.692694860185512,2,26.184605266118368,2,2106.0,2,0.0,2,0.0,2,,0,0.0007019064886487727,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,56e5318680782766cac090e8048afec6d5b58937350c5e84641fe63d82aa8510,C:\Users\Quirence\PycharmProjects\Education\01_Учебные_дисциплины\datascience\out\audit\regime_metrics_smoke_2026-09-08\runs\strong_drift__belief_horizon__nominal__seed300_manifest.json,eca0092a186d3618c858b84aea59ce407051a885ecf3afcdbcee0c514772d8ce,True,0.0010722101861418074,0.006666666666666667
strong_drift,nominal,oracle_current_physics,300,path_budget,1,0.006666666666666667,0.7511180730188183,0.012518611949060633,60.00010832472368,74.0,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,16,2,1,1,1,14,0,0,0.5,0,0,-0.010463054882863893,0,0.0010722101861418074,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.09090909090909091,0.00684931506849315,0.012738853503184712,0.00641025641025641,0.015140138772277236,0.03423162174184073,0.9832635983263598,0.19333333333333333,4,235,0.9761904761904762,0.06,1,41,0.9847715736040609,0.19333333333333333,3,194,1.0,49,0.9902912621359223,103,0.9655172413793104,87,3f24ae4a37c1,392b6b0,False,run_experiments,ce31a667c413be0dbf778cf83de0f70020ece1386117cc36c733ebdba932811a,392b6b04c43373c83cd91db3a7f34dfd8c55d5e8,4cd41056579873a3d7b74322019fb11d2880207eb2e24bb8cdb7b8f094bdd21c,d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21,60.0,120.0,40000.0,0.0015,0.11503912377969504,0.23007824755939008,6.902347426781702,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,0.08429394871741361,0.00375,0.0,0.0,66.66654630607988,0.01702127659574468,1,60.0,6.902347426781702,2,2,1.0,45.614711777842864,2,5.247476474386378,2,2.8745938933759962,2,8.692694860185512,2,27.324945837638133,2,2166.0,2,0.5,2,0.0016666666666666668,2,0.6985650336321577,1,0.00028432252915062777,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,56e5318680782766cac090e8048afec6d5b58937350c5e84641fe63d82aa8510,C:\Users\Quirence\PycharmProjects\Education\01_Учебные_дисциплины\datascience\out\audit\regime_metrics_smoke_2026-09-08\runs\strong_drift__oracle_current_physics__nominal__seed300_manifest.json,b0be218f95dccfe51ba52a0f0f898c2b538118348059979fff6301e29a1363d2,True,0.0,0.0
