scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,phase,path_budget_m,safety_tmax_s,world_area_m2,collection_coverage_ratio,drift_speed_mps,drift_per_update_width,drift_per_60s_width,camera_sigma_eff_m,radar_sigma_eff_m,camera_capture_uncertainty_ratio,radar_capture_uncertainty_ratio,expected_camera_clutter_per_scan,expected_radar_clutter_per_scan,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle,best_fixed_auc_collected_by_path,best_fixed_collected_ratio,delta_vs_best_fixed_auc,delta_vs_best_fixed_collected_ratio,gain_vs_best_fixed_auc,gain_vs_best_fixed_collected_ratio,regret_to_best_fixed_auc,regret_to_best_fixed_collected_ratio
static_calm,nominal,adaptive_mission_no_hysteresis,320,path_budget,67,0.44666666666666666,22.4118619967514,0.007470416430252445,3000.082017649188,5709.0,226,163,106,35.33236737409591,1508.7048700909409,0.5028878748032148,2889.0,0.5060430898581187,0.3496932515337423,28,807,93,67,26,26,710,4,0,0.7204301075268817,0,0,-0.15153137024522306,0,0.2617125360022063,0.22,0.32666666666666666,0.44666666666666666,0.21739130434782608,0.060240963855421686,0.09433962264150943,0.04950495049504951,0.009337469740646396,0.018398633776844066,0.9526671675432006,0.8666666666666667,504,10144,0.9915004903563256,0.7866666666666666,26,3033,0.9370140993543287,0.8666666666666667,478,7111,0.98291015625,4096,0.9611069558713538,4011,0.8905942542306179,2541,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,9dd1a35b7bfd,0641409,True,run_layer1,1.0,0.6959876371049071,1943.1221695936936,0.5533333333333333,0.4342751011027008,0.44666666666666666,0.2873856149520256,0.46,-0.025673078949819295,-0.013333333333333364,0.0,0.0,0.025673078949819295,0.013333333333333364
static_calm,nominal,adaptive_mission_no_hysteresis,321,path_budget,56,0.37333333333333335,18.487802213317327,0.006162488680432141,3000.054551340917,5571.0,231,161,111,36.999327212362516,1708.098847444234,0.5693559294382747,3085.0,0.5537605456830013,0.3105590062111801,31,757,82,56,26,26,647,28,0,0.6829268292682927,0,0,-0.16949246291984763,0,0.18951050159269303,0.14,0.23333333333333334,0.37333333333333335,0.1457286432160804,0.3118279569892473,0.19863013698630136,0.11026615969581749,0.018523252572966796,0.06150609145150949,0.961590070446159,0.9733333333333334,458,11466,0.9926275434974934,0.8066666666666666,25,3366,0.9492558303058714,0.9733333333333334,433,8100,0.9878384580082606,4358,0.9647132955261499,4761,0.9155080213903743,2805,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,26cd6381caa1,0641409,True,run_layer1,1.0,0.7265811470825022,1764.8596313831385,0.6266666666666667,0.5370706454898092,0.37333333333333335,0.22762616918495102,0.46,-0.038115667592257985,-0.08666666666666667,0.0,0.0,0.038115667592257985,0.08666666666666667
static_calm,nominal,oracle_current_physics,320,done,150,1.0,53.41341151207382,0.027488447380147257,1943.1221695936936,2753.0,159,157,9,4.631721124298581,85.47220862789726,0.04398704824914302,154.0,0.055938975662913185,0.9426751592356688,0,1690,210,150,60,60,1474,6,0,0.7142857142857143,0,0,-0.14265887923361215,1,0.6959876371049071,0.5333333333333333,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.013225842508987899,0.051934244972181354,0.9479269011593633,1.0,265,4824,0.9931232091690544,1.0,12,1733,0.9243421052631579,1.0,253,3091,0.9869363674673409,2373,0.9502890173410404,1730,0.8498985801217038,986,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,9f61a8fba289,0641409,True,run_layer1,1.0,0.6959876371049071,1943.1221695936936,0.0,0.0,1.0,0.2873856149520256,0.46,,,,,,
static_calm,nominal,oracle_current_physics,321,done,150,1.0,48.79175983000499,0.027646255238874942,1764.8596313831385,2536.0,151,149,1,0.5666173004457525,51.70812591793025,0.029298718718726694,59.0,0.02326498422712934,0.9932885906040269,0,1567,195,150,45,45,1365,7,0,0.7692307692307693,0,0,-0.12125765151553045,1,0.7265811470825022,0.5733333333333334,0.9933333333333333,0.9933333333333333,0.0,0.0,0.0,0.0,0.013251273421450162,0.051035793387920685,0.962836556693212,1.0,196,5078,0.992896174863388,1.0,13,1817,0.9468641114982579,1.0,183,3261,0.9873203719357565,2366,0.9640365002683843,1863,0.9052631578947369,1045,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,cada40eddafb,0641409,True,run_layer1,1.0,0.7265811470825022,1764.8596313831385,0.0,0.0,1.0,0.22762616918495102,0.46,,,,,,
weak_drift,nominal,belief_horizon,320,path_budget,129,0.86,46.015203498466846,0.01533834561703386,3000.010864754872,5577.0,269,154,80,26.66657009141756,1173.2391664189963,0.391078305816356,2082.0,0.3733189887036041,0.4805194805194805,0,1744,175,129,46,46,1290,279,0,0.7371428571428571,0,0,-0.06813628973663122,1,0.37498707270841386,0.08,0.52,0.86,0.0,0.0,0.0,0.0,0.011588856153801792,0.05639876742064583,0.9686207914943886,1.0,425,13119,0.995212447636146,1.0,24,4989,0.9529949595592545,1.0,401,8130,0.9927061625483775,6718,0.9648463409241653,4523,0.9057750759878419,2303,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,761b1bf900d0,0641409,True,run_layer1,1.0,0.732049675203249,1722.759016427954,0.14,0.3570626024948352,0.86,0.37498707270841386,0.86,0.0,0.0,0.0,0.0,-0.0,-0.0
weak_drift,nominal,belief_horizon,321,path_budget,133,0.8866666666666667,43.22492868924639,0.014408093828331966,3000.0449194916555,5862.0,336,150,82,27.332924072981726,1069.190692333838,0.35639156113536047,1819.0,0.31030365063118387,0.4533333333333333,0,1773,182,133,49,49,1313,278,0,0.7307692307692307,0,0,-0.0743234854900825,1,0.46259567651336414,0.29333333333333333,0.6133333333333333,0.8866666666666667,0.0,0.0,0.0,0.0,0.002597469861297895,0.017457106058874544,0.9677701983853808,1.0,515,15464,0.9958188153310105,0.9733333333333334,24,5716,0.9520460982517824,1.0,491,9748,0.992722371967655,7420,0.9687392055267703,5790,0.8988804622607439,2769,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,ae1aa7352036,0641409,True,run_layer1,1.0,0.7336991379313312,1617.6369696991485,0.11333333333333329,0.2711034614179671,0.8866666666666667,0.46259567651336414,0.8866666666666667,0.0,0.0,0.0,0.0,-0.0,-0.0
weak_drift,nominal,adaptive_mission,320,path_budget,70,0.4666666666666667,27.57336058274501,0.00919102252429112,3000.0318800080054,4897.0,183,150,104,34.66629827937778,1861.4117701498192,0.6204639965842137,3111.0,0.6352869103532776,0.30666666666666664,36,1222,99,70,29,29,835,288,0,0.7070707070707071,0,0,0.006734109036780497,1,0.2283029151819165,0.05333333333333334,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.005382795546236352,0.01880786068466747,0.9557698703026272,0.96,399,8622,0.9915121031122288,0.84,27,3154,0.9363013698630137,0.96,372,5468,0.9899474525931004,4377,0.9527050017012589,2939,0.8733137829912023,1705,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,1ee785541b47,0641409,True,run_layer1,1.0,0.732049675203249,1722.759016427954,0.5333333333333333,0.5037467600213326,0.4666666666666667,0.37498707270841386,0.86,-0.14668415752649736,-0.3933333333333333,0.0,0.0,0.14668415752649736,0.3933333333333333
weak_drift,nominal,adaptive_mission,321,path_budget,63,0.42,21.54040475733329,0.00717979258120519,3000.143042254509,4601.0,176,152,103,34.33169637224993,1962.0787897819566,0.653995080283745,2964.0,0.6442077809171919,0.3223684210526316,67,876,87,63,24,24,731,58,0,0.7241379310344828,0,0,-0.030460672865720018,0,0.25315994712087475,0.16,0.42,0.42,0.0,0.0,0.0,0.0,0.004643051790396589,0.01766340501296764,0.9585892609470973,0.8866666666666667,418,9676,0.9928507596067918,0.7466666666666667,24,3333,0.9415169956954134,0.8866666666666667,394,6343,0.9864612511671336,4284,0.9616797900262467,3810,0.893,2000,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,fc5a58366ab9,0641409,True,run_layer1,1.0,0.7336991379313312,1617.6369696991485,0.5800000000000001,0.4805391908104565,0.42,0.46259567651336414,0.8866666666666667,-0.2094357293924894,-0.46666666666666673,0.0,0.0,0.2094357293924894,0.46666666666666673
weak_drift,nominal,adaptive_mission_no_route,320,path_budget,50,0.3333333333333333,18.59780896533864,0.006199134828826046,3000.0652476307855,5484.0,251,127,104,34.66591271044221,2072.6380801498017,0.6908643342962649,3335.0,0.6081327498176513,0.18110236220472442,0,545,64,50,14,14,464,17,0,0.78125,0,0,0.005340505628761254,0,0.1931159383789709,0.08,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0043296037840146,0.013378609348830207,0.9356199809446032,0.5733333333333334,473,6874,0.98640543782487,0.4066666666666667,34,2467,0.9094098225340487,0.5733333333333334,439,4407,0.9852897027919544,3331,0.9357384441939121,2661,0.8132841328413284,1355,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,773493edd13c,0641409,True,run_layer1,1.0,0.732049675203249,1722.759016427954,0.6666666666666667,0.5389337368242781,0.3333333333333333,0.37498707270841386,0.86,-0.18187113432944296,-0.5266666666666666,0.0,0.0,0.18187113432944296,0.5266666666666666
weak_drift,nominal,adaptive_mission_no_route,321,path_budget,114,0.76,36.256468907736036,0.012085465191182743,3000.0060679656635,5396.0,269,157,98,32.66660059339642,1441.6910507028472,0.48056271155493807,2481.0,0.45978502594514453,0.37579617834394907,0,1599,167,114,53,53,1261,171,0,0.6826347305389222,0,0,-0.05418686934078351,1,0.42243601083883825,0.24,0.5533333333333333,0.76,0.0,0.0,0.0,0.0,0.0034768595307297367,0.017593192919664533,0.9682108935840279,1.0,492,14985,0.995170810230728,0.9666666666666667,27,5564,0.952963787173781,1.0,465,9421,0.9927137750893593,7274,0.9712019313674771,5799,0.8868552412645591,2404,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,db4183264588,0641409,True,run_layer1,1.0,0.7336991379313312,1617.6369696991485,0.24,0.311263127092493,0.76,0.46259567651336414,0.8866666666666667,-0.04015966567452589,-0.1266666666666667,0.0,0.0,0.04015966567452589,0.1266666666666667
weak_drift,nominal,adaptive_mission_no_orienteering,320,path_budget,135,0.9,48.696252626243435,0.016231391391173047,3000.1280514204977,5348.0,258,176,102,33.998548812509895,1328.7152937039077,0.44288619383255623,2370.0,0.44315632011967093,0.42045454545454547,57,1766,175,135,40,40,1323,268,0,0.7714285714285715,0,0,-0.06105683771193939,1,0.29576591652241174,0.07333333333333333,0.4866666666666667,0.9,0.008823529411764706,0.21428571428571427,0.01694915254237288,0.008547008547008548,0.026185183855946207,0.09088329090638486,0.9663133989401969,1.0,445,12765,0.9951923076923077,1.0,23,4761,0.9499169238072632,1.0,422,8004,0.9902173913043478,6440,0.9634441752917859,4541,0.9030955585464334,2229,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,8a2e1797a14f,0641409,True,run_layer1,1.0,0.732049675203249,1722.759016427954,0.09999999999999998,0.4362837586808373,0.9,0.37498707270841386,0.86,-0.07922115618600212,0.040000000000000036,0.0,0.040000000000000036,0.07922115618600212,0.0
weak_drift,nominal,adaptive_mission_no_orienteering,321,path_budget,136,0.9066666666666666,44.225164206835586,0.014740665706525375,3000.2148537469416,4815.0,225,180,101,33.664255702841416,1329.704906317327,0.44320322748108204,2167.0,0.45005192107995845,0.4388888888888889,73,1901,179,136,43,43,1420,302,0,0.7597765363128491,0,0,-0.10453048797046861,1,0.3264937006962057,0.16,0.4266666666666667,0.9066666666666666,0.0024937655860349127,0.07692307692307693,0.004830917874396135,0.002421307506053269,0.030781185270103997,0.10811903236932097,0.9726189733674296,1.0,439,15594,0.9959259887964692,0.9866666666666667,24,5867,0.9590810491027411,1.0,415,9727,0.9936339522546419,7540,0.9716373760222725,5747,0.9169701383831027,2746,baseline,3000.0,16500.0,40000.0,0.075,0.03405877273185281,0.06811754546370562,2.0435263639111687,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,d7dcb45a2dbe,0641409,True,run_layer1,1.0,0.7336991379313312,1617.6369696991485,0.09333333333333338,0.40720543723512553,0.9066666666666666,0.46259567651336414,0.8866666666666667,-0.13610197581715844,0.019999999999999907,0.0,0.019999999999999907,0.13610197581715844,0.0
