scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,phase,path_budget_m,safety_tmax_s,world_area_m2,collection_coverage_ratio,drift_speed_mps,drift_per_update_width,drift_per_60s_width,camera_sigma_eff_m,radar_sigma_eff_m,camera_capture_uncertainty_ratio,radar_capture_uncertainty_ratio,expected_camera_clutter_per_scan,expected_radar_clutter_per_scan,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle,best_fixed_auc_collected_by_path,best_fixed_collected_ratio,delta_vs_best_fixed_auc,delta_vs_best_fixed_collected_ratio,gain_vs_best_fixed_auc,gain_vs_best_fixed_collected_ratio,regret_to_best_fixed_auc,regret_to_best_fixed_collected_ratio
static_calm,nominal,lawnmower_collect,100,path_budget,4,0.0266666666666666,1.4313947282520745,0.0011926798552281,1200.1499999999974,2030.0,12,11,8,6.665833437486995,414.5999999999385,0.3454568178977123,708.0,0.3487684729064039,0.2727272727272727,0,47,5,4,1,1,42,0,0,0.8,0,0,-0.0792803326286538,0,0.0155491666666674,0.02,0.0266666666666666,0.0266666666666666,0.25,0.0763888888888889,0.1170212765957446,0.0621468926553672,0.0158383287972114,0.0346365688565272,0.9391771019677996,0.5466666666666666,204,3150,0.9806259314456036,0.2066666666666666,13,658,0.9288110324263884,0.5466666666666666,191,2492,0.9611650485436892,721,0.948051948051948,1540,0.9121683440073192,1093,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,a6fd1cbdca70,060cbd6,False,run_layer1,0.7333333333333333,0.4082659192677658,1200.026360899016,0.7066666666666667,0.3927167526010984,0.03636363636363627,0.1303934441228393,0.2933333333333333,-0.11484427745617189,-0.26666666666666666,0.0,0.0,0.11484427745617189,0.26666666666666666
static_calm,nominal,lawnmower_collect,101,path_budget,4,0.0266666666666666,0.8832509477000332,0.0007359504626088,1200.1499999999974,2030.0,12,11,8,6.665833437486995,413.8499999999737,0.3448318960129772,709.0,0.3492610837438423,0.2727272727272727,0,78,8,4,4,4,70,0,0,0.5,0,0,-0.067711371041624,0,0.0126083333333344,0.0266666666666666,0.0266666666666666,0.0266666666666666,0.2394366197183098,0.1180555555555555,0.1581395348837209,0.0858585858585858,0.0166604404955502,0.0385132726979484,0.9602038340208688,0.5666666666666667,164,3957,0.9904357066950054,0.2466666666666666,9,932,0.95125786163522,0.5666666666666667,155,3025,0.9783223374175306,1061,0.9704406023424428,1793,0.930544593528019,1267,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,ccf3b54df325,060cbd6,False,run_layer1,0.7666666666666667,0.3685619040979199,1200.0700173418434,0.7400000000000001,0.3559535707645855,0.034782608695652084,0.1408616004854287,0.2866666666666667,-0.1282532671520943,-0.26000000000000006,0.0,0.0,0.1282532671520943,0.26000000000000006
static_calm,nominal,lawnmower_collect,102,path_budget,8,0.0533333333333333,2.790840225481131,0.0023254095117119,1200.1499999999974,2030.0,12,11,7,5.832604257801121,216.2999999999685,0.1802274715660284,375.0,0.1847290640394088,0.3636363636363636,0,72,9,8,1,1,63,0,0,0.8888888888888888,0,0,-0.1240210109320407,0,0.0380775000000004,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.2195121951219512,0.1285714285714285,0.1621621621621621,0.088235294117647,0.0172470429228969,0.0482649376241289,0.97320381845587,0.8066666666666666,160,5811,0.9940520446096656,0.36,8,1337,0.9671422395157804,0.8066666666666666,152,4474,0.9867812293456708,1513,0.9775449101796408,2672,0.9552071668533034,1786,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,94b4c14d12db,060cbd6,False,run_layer1,0.7333333333333333,0.3991020728957599,1200.1144326199883,0.6799999999999999,0.3610245728957595,0.0727272727272727,0.1281555237370513,0.2666666666666666,-0.0900780237370509,-0.21333333333333332,0.0,0.0,0.0900780237370509,0.21333333333333332
static_calm,nominal,lawnmower_collect,103,path_budget,1,0.0066666666666666,0.1964454832463326,0.0001636841088583,1200.1499999999974,2030.0,12,11,10,8.332291796858744,810.1499999999229,0.6750406199224469,1375.0,0.6773399014778325,0.0909090909090909,0,8,1,1,0,0,7,0,0,1.0,0,0,-0.0620698387548146,0,0.0031491666666669,0.0066666666666666,0.0066666666666666,0.0066666666666666,0.25,0.0408163265306122,0.0701754385964912,0.0363636363636363,0.015230801667818,0.0275508205849265,0.918556223970384,0.3866666666666666,176,1985,0.954337899543379,0.0733333333333333,10,209,0.9145211122554068,0.3866666666666666,166,1776,0.9233716475095786,261,0.9166666666666666,852,0.9188931297709924,1048,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,6d2d089f64aa,060cbd6,False,run_layer1,0.7933333333333333,0.4216082352654934,1200.2148628037514,0.7866666666666667,0.4184590685988265,0.008403361344537731,0.1168195749257468,0.26,-0.1136704082590799,-0.2533333333333334,0.0,0.0,0.1136704082590799,0.2533333333333334
static_calm,nominal,lawnmower_collect,104,path_budget,4,0.0266666666666666,1.1684287141987704,0.0009735688990532,1200.1499999999974,2030.0,12,11,8,6.665833437486995,414.1499999999735,0.3450818647668828,709.0,0.3492610837438423,0.2727272727272727,0,46,5,4,1,1,41,0,0,0.8,0,0,-0.102144394847976,0,0.010768333333334,0.02,0.0266666666666666,0.0266666666666666,0.2156862745098039,0.0769230769230769,0.1134020618556701,0.0601092896174863,0.0165728807208602,0.0405468238938839,0.9525364138623807,0.5533333333333333,189,3793,0.9953216374269006,0.2266666666666666,4,851,0.940837863767189,0.5533333333333333,185,2942,0.9798728813559322,944,0.9564725833804408,1769,0.9267139479905436,1269,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,d26b78ddcfe9,060cbd6,False,run_layer1,0.8333333333333334,0.4817480410672084,1200.123117153655,0.8066666666666668,0.47097970773387443,0.03199999999999992,0.148843343597329,0.2866666666666667,-0.13807501026399502,-0.26000000000000006,0.0,0.0,0.13807501026399502,0.26000000000000006
static_calm,nominal,lawnmower_collect,105,path_budget,3,0.02,0.8497292756483014,0.0007080192273035,1200.1499999999974,2030.0,12,11,9,7.49906261717287,612.7499999999086,0.5105611798524434,1041.0,0.512807881773399,0.1818181818181818,0,39,4,3,1,1,35,0,0,0.75,0,0,-0.0940254956161188,0,0.0107508333333336,0.0133333333333333,0.02,0.02,0.1923076923076923,0.0684931506849315,0.101010101010101,0.0531914893617021,0.0168874161764898,0.0386119893780015,0.951608229498696,0.5,167,3284,0.992412746585736,0.18,5,654,0.9419770773638968,0.5,162,2630,0.9625935162094764,802,0.9656565656565655,1485,0.9261168384879724,1164,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,c0b7066138ee,060cbd6,False,run_layer1,0.78,0.4024086536604486,1200.1924350121917,0.76,0.391657820327115,0.02564102564102564,0.0989493658927491,0.1933333333333333,-0.0881985325594155,-0.1733333333333333,0.0,0.0,0.0881985325594155,0.1733333333333333
static_calm,nominal,lawnmower_collect,106,path_budget,3,0.02,0.6310758454791701,0.0005258308090481,1200.1499999999974,2030.0,12,11,8,6.665833437486995,414.1499999999479,0.3450818647668615,708.0,0.3487684729064039,0.2727272727272727,0,24,3,3,0,0,21,0,0,1.0,0,0,-0.0373278572208475,0,0.0130008333333338,0.02,0.02,0.02,0.1935483870967742,0.0422535211267605,0.0693641618497109,0.0359281437125748,0.0152271012378709,0.0261823009178858,0.9094184251158004,0.24,176,1767,0.966804979253112,0.1133333333333333,16,466,0.890485968514716,0.24,160,1301,0.9509981851179672,551,0.9234449760765552,836,0.8471223021582733,556,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,234f22bfd951,060cbd6,False,run_layer1,0.82,0.4368053193078926,1200.042618781129,0.7999999999999999,0.42380448597455883,0.024390243902439025,0.1540788176683689,0.3133333333333333,-0.1410779843350351,-0.2933333333333333,0.0,0.0,0.1410779843350351,0.2933333333333333
static_calm,nominal,lawnmower_collect,107,path_budget,3,0.02,1.2188514599131957,0.0010155826021024,1200.1499999999974,2030.0,12,11,9,7.49906261717287,611.699999999953,0.5096862892138102,1042.0,0.5133004926108374,0.1818181818181818,0,24,3,3,0,0,21,0,0,1.0,0,0,-0.0633814445737776,0,0.0060408333333346,0.02,0.02,0.02,0.25,0.0347222222222222,0.0609756097560975,0.0314465408805031,0.0153341941351166,0.0289490149214125,0.92974527526705,0.3266666666666666,171,2263,0.9828326180257512,0.1266666666666666,8,458,0.9171747967479674,0.3266666666666666,163,1805,0.9527272727272728,550,0.9390715667311412,1034,0.903529411764706,850,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,3d5227322db5,060cbd6,False,run_layer1,0.8066666666666666,0.3967311318327414,1200.0203843433128,0.7866666666666666,0.3906902984994068,0.024793388429752067,0.1365642939700091,0.2733333333333333,-0.1305234606366745,-0.2533333333333333,0.0,0.0,0.1305234606366745,0.2533333333333333
static_calm,nominal,lawnmower_collect,108,path_budget,3,0.02,1.157102679990743,0.000964131716861,1200.1499999999974,2030.0,12,11,10,8.332291796858744,810.5999999998879,0.6754155730532765,1374.0,0.6768472906403941,0.0909090909090909,0,24,3,3,0,0,21,0,0,1.0,0,0,-0.0776467345377924,0,0.0183633333333333,0.02,0.02,0.02,0.3333333333333333,0.0347222222222222,0.0628930817610062,0.0324675324675324,0.0146839183591504,0.0301863745505908,0.9418103448275862,0.4533333333333333,162,2622,0.9643705463182898,0.1466666666666666,15,406,0.9377909437156158,0.4533333333333333,147,2216,0.9583333333333334,408,0.9421487603305784,1210,0.9356775300171528,1166,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,787076a91db4,060cbd6,False,run_layer1,0.8,0.4316310415367632,1200.0515611254932,0.78,0.4132677082034299,0.024999999999999998,0.1462186240799389,0.2466666666666666,-0.12785529074660562,-0.2266666666666666,0.0,0.0,0.12785529074660562,0.2266666666666666
static_calm,nominal,lawnmower_collect,109,path_budget,3,0.02,0.8133023560858241,0.0006776672549979,1200.1499999999974,2030.0,12,11,9,7.49906261717287,612.2999999999436,0.5101862267216138,1042.0,0.5133004926108374,0.1818181818181818,0,54,6,3,3,3,48,0,0,0.5,0,0,-0.0886684844253436,0,0.0094325000000008,0.02,0.02,0.02,0.3658536585365853,0.1041666666666666,0.1621621621621621,0.088235294117647,0.0157156014182612,0.0356827797236071,0.9527801061749092,0.5,169,3410,0.9918367346938776,0.22,6,729,0.9426863572433192,0.5,163,2681,0.9753231492361928,851,0.9593548387096774,1550,0.9278438030560272,1178,calibration,1200.0,8000.0,40000.0,0.03,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.0095447693468439,0.1590431280879832,4acf82afa08e,060cbd6,False,run_layer1,0.8066666666666666,0.4151325420876951,1200.1297470489703,0.7866666666666666,0.40570004208769433,0.024793388429752067,0.1205649957265648,0.2666666666666666,-0.111132495726564,-0.24666666666666662,0.0,0.0,0.111132495726564,0.24666666666666662
