path_budget_m,scenario,metric,mode_a,mode_b,paired_total,paired_runs,mode_a_reached,mode_b_reached,both_reached,mode_a_reach_rate,mode_b_reach_rate,censored_pairs,mean_difference,ci95_low,ci95_high,cohen_dz,rank_biserial,p_value,p_permutation,p_normal_approx,p_holm
1200.0,weak_drift,wasted_path_ratio,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,-0.41879523779460004,-0.46884480042665755,-0.36046583581104413,-2.677596414190985,-0.9956989247311828,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
1200.0,weak_drift,wasted_path_ratio,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,-0.09021196913626667,-0.16893135175663918,-0.00781837251252009,-0.38883461020539745,-0.41935483870967744,0.04304784760761962,0.04304784760761962,0.033193508310099595,1.0
1200.0,weak_drift,wasted_path_ratio,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,0.22771140726706668,0.17742760115086414,0.2847836177344133,1.430644470457822,1.0,4.999750012499375e-05,4.999750012499375e-05,4.6629367034256575e-15,0.0095995200239988
1200.0,weak_drift,goal_success_rate,adaptive_mission,belief_horizon,30,30,30,30,30,1.0,1.0,0,-0.004636641891233334,-0.023329079305123332,0.012267452240496654,-0.08992442323488985,-0.0718954248366013,0.631368431578421,0.631368431578421,0.622340231032821,1.0
1200.0,weak_drift,goal_success_rate,adaptive_mission,belief_orienteering,30,30,30,30,30,1.0,1.0,0,-0.0014079421501999993,-0.024403079660920833,0.02361651394448581,-0.01990344205133997,-0.1010752688172043,0.9173541322933854,0.9173541322933854,0.9131900838875375,1.0
1200.0,weak_drift,goal_success_rate,adaptive_mission,belief_orienteering_depth1,30,30,30,30,30,1.0,1.0,0,-0.023134765694666666,-0.05889351229036167,0.01249806825026917,-0.2307505836144326,-0.3057471264367816,0.20903954802259886,0.20903954802259886,0.2062756149049143,1.0
1200.0,weak_drift,goal_success_rate,adaptive_mission,confirmed_route,30,30,30,30,30,1.0,1.0,0,0.15719408811889998,0.11437662482229502,0.19668064240184002,1.310868992246271,0.8666666666666667,4.999750012499375e-05,4.999750012499375e-05,6.974421040695233e-13,0.0095995200239988
1200.0,weak_drift,goal_success_rate,adaptive_mission,greedy,30,30,30,30,30,1.0,1.0,0,0.13615691923123335,0.09198188268599251,0.18647957888194583,1.0194625215119983,0.8881720430107527,4.999750012499375e-05,4.999750012499375e-05,2.3528384573978656e-08,0.0095995200239988
1200.0,weak_drift,goal_success_rate,adaptive_mission,lawnmower_collect,30,30,30,30,30,1.0,1.0,0,0.08469826798866668,0.026768882886949164,0.14358318432882747,0.5065915862313927,0.5268817204301075,0.009299535023248838,0.009299535023248838,0.005524986484958472,0.47427628618569073
1200.0,weak_drift,goal_success_rate,adaptive_mission,oracle_current_physics,30,30,30,30,30,1.0,1.0,0,-0.49719417550003336,-0.532792016540001,-0.4605814761758483,-4.858053866132064,-1.0,4.999750012499375e-05,4.999750012499375e-05,0.0,0.0095995200239988
