"scenario","profile","mode","seed","stop_reason","collected","collected_ratio","collected_mass_kg","collected_mass_per_meter","path_length_m","sim_time_s","goal_count","evaluated_goal_count","empty_goal_arrivals","empty_goal_arrivals_per_km","wasted_path_to_empty_goals","wasted_path_ratio","wasted_time_to_empty_goals","wasted_time_ratio","goal_success_rate","route_false_visits","capture_contacts","terminal_capture_attempts","successful_captures","missed_capture_count","missed_captures","partial_contact_events","throughput_limit_events","bin_full_events","collection_precision","pushed_away_events","pushed_away_debris_count","info_gain_total","unload_events","auc_collected_by_path","collected_ratio_at_1km","collected_ratio_at_2km","collected_ratio_at_3km","map_precision","map_recall","map_f1","map_iou","map_brier","count_mae","detection_precision","detection_recall","false_detection_count","true_detection_count","camera_detection_precision","camera_detection_recall","camera_false_detection_count","camera_true_detection_count","radar_detection_precision","radar_detection_recall","radar_false_detection_count","radar_true_detection_count","near_range_detection_precision","near_range_detection_count","mid_range_detection_precision","mid_range_detection_count","far_range_detection_precision","far_range_detection_count","horizon_variant","adaptive_replan_after_each_leg","initial_debris_count","remaining_count","complete_cleanup","config_hash","runner","selector_invocations","route_continuations","queue_discarded_points","provenance_id","git_commit_full","source_sha256","environment_sha256"
"weak_drift","nominal","adaptive_mission","400","path_budget","97","0.6466666666666666","33.97594830841572","0.011325021254782843","3000.078105289808","4930.0","228","183","123","40.99893258882945","1706.9545821427046","0.5689700475240835","2839.0","0.5758620689655173","0.32786885245901637","91","1436","134","97","37","37","1071","231","0","0.7238805970149254","0","0","-0.06530304105681302","1","0.2620789223443784","0.12666666666666668","0.4066666666666667","0.6466666666666666","0.006211180124223602","0.02631578947368421","0.010050251256281407","0.005050505050505051","0.021432941622293103","0.07446102932219925","0.9732348869404707","0.94","406","14763","0.9965313201387472","0.8533333333333334","17","4884","0.962115309700039","0.94","389","9879","0.9917292081482616","6529","0.9748878923766816","5575","0.9308319738988581","3065","queue_commit","False","150","53","0","b536c1164cf6","run_adaptive_horizon","119","109","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","400","path_budget","90","0.6","31.48032462853697","0.010493044027469998","3000.1136511124755","5269.0","247","136","91","30.332184237839186","1092.497985072294","0.3641521995899","1940.0","0.36819130764851016","0.33088235294117646","28","1316","124","90","34","34","988","204","0","0.7258064516129032","0","0","-0.0618039388682049","1","0.3256982210119353","0.13333333333333333","0.5466666666666666","0.6","0.07865168539325842","0.18421052631578946","0.11023622047244093","0.058333333333333334","0.010195660472511487","0.0400479006583258","0.9706515499425947","0.98","409","13527","0.9945750452079566","0.9133333333333333","24","4400","0.959524810765349","0.98","385","9127","0.9928461931527849","5871","0.9733539293299864","5179","0.9206514206514207","2886","replan_each_leg","True","150","60","0","a42541825c73","run_adaptive_horizon","247","0","246","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","401","path_budget","118","0.7866666666666666","42.74561979595884","0.014247490827125715","3000.220903078295","5056.0","244","188","118","39.330437261779394","1310.6762567393394","0.43685991767958005","2265.0","0.44798259493670883","0.3723404255319149","92","1620","152","118","34","34","1221","247","0","0.7763157894736842","0","0","-0.0660203943238037","1","0.343520774399583","0.12666666666666668","0.5066666666666667","0.7866666666666666","0.010309278350515464","0.07692307692307693","0.01818181818181818","0.009174311926605505","0.015275431263006987","0.054304830134911275","0.9690230905861457","1.0","436","13639","0.9936127744510979","1.0","32","4978","0.9554329840044126","1.0","404","8661","0.9917519474568505","6547","0.9691419470435995","5023","0.9093812375249501","2505","queue_commit","False","150","32","0","9e976ec13fb1","run_adaptive_horizon","130","114","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","401","path_budget","70","0.4666666666666667","27.02007811537722","0.009006668266634004","3000.008140132737","4888.0","211","142","98","32.666578029906255","1998.1518494080121","0.6660488092274319","3002.0","0.6141571194762684","0.30985915492957744","14","1052","95","70","25","25","781","176","0","0.7368421052631579","0","0","-0.051888337879373914","1","0.19710200436437117","0.18666666666666668","0.21333333333333335","0.4666666666666667","0.05970149253731343","0.26229508196721313","0.09726443768996959","0.051118210862619806","0.021692339237977303","0.06313479458107468","0.953776401636625","1.0","418","8625","0.9920398009950249","0.98","24","2991","0.9346383543463835","1.0","394","5634","0.9876636455186304","3972","0.9583980130394287","3221","0.8729729729729729","1850","replan_each_leg","True","150","80","0","48b5caeaa223","run_adaptive_horizon","211","0","173","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","402","path_budget","68","0.4533333333333333","27.852941129095747","0.009284006198215232","3000.099368142411","5021.0","209","166","122","40.665319720906254","1736.2573650996997","0.5787332858160456","2900.0","0.5775741884086836","0.26506024096385544","75","895","88","68","20","20","734","73","0","0.7727272727272727","0","0","-0.03732792577060233","1","0.21357402261842548","0.14","0.22666666666666666","0.4533333333333333","0.0","0.0","0.0","0.0","0.008052254784423146","0.03144732625883027","0.9678754887679215","0.8733333333333333","419","12624","0.9944684944684945","0.8333333333333334","23","4135","0.9554305008441193","0.8733333333333333","396","8489","0.9887617900862934","4983","0.9691073219658977","4985","0.9320325203252032","3075","queue_commit","False","150","82","0","84ee638691f9","run_adaptive_horizon","132","77","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","402","path_budget","116","0.7733333333333333","45.101870003215204","0.01503327422478006","3000.1361864916726","5875.0","315","155","93","30.998592803466437","1007.7358885467344","0.33589671465053395","1923.0","0.3273191489361702","0.4","25","1582","159","116","43","43","1171","252","0","0.7295597484276729","0","0","-0.07571278462134047","1","0.33694378105190476","0.18666666666666668","0.4666666666666667","0.7733333333333333","0.0","0.0","0.0","0.0","0.011544926198758604","0.04934604918883968","0.9661401053122709","1.0","508","14495","0.9946666666666667","0.9866666666666667","28","5222","0.9507843740387573","1.0","480","9273","0.9915026833631485","6708","0.9659454374412041","5315","0.9093959731543624","2980","replan_each_leg","True","150","34","0","ff20edc9717b","run_adaptive_horizon","315","0","216","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","403","path_budget","120","0.8","42.513159072025196","0.014170755007566491","3000.0630911567696","5326.0","217","163","95","31.66600071846147","1519.533044868696","0.5065003630582955","2864.0","0.5377393916635373","0.4171779141104294","16","2233","175","120","55","55","1390","668","0","0.6857142857142857","0","0","-0.01921284010394423","1","0.1991111739711255","0.06666666666666667","0.14666666666666667","0.8","0.022813688212927757","0.5","0.04363636363636364","0.022304832713754646","0.03970322109160766","0.1352864566179558","0.9639676444153934","1.0","441","11798","0.9940743767879036","1.0","29","4865","0.9439074200136147","1.0","412","6933","0.9914031317163033","6514","0.9584199584199584","3848","0.880127863612147","1877","queue_commit","False","150","30","0","6aee706af1f4","run_adaptive_horizon","182","35","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","403","path_budget","135","0.9","48.10368434594399","0.016034403210289885","3000.0296060332344","5547.0","247","149","83","27.666393635943514","1276.0664460678647","0.4253512843678678","2441.0","0.44005768884081486","0.4429530201342282","5","2082","178","135","43","43","1295","609","0","0.7584269662921348","0","0","-0.01568841128132754","1","0.24825521106384024","0.09333333333333334","0.3","0.9","0.009708737864077669","0.38461538461538464","0.01893939393939394","0.009560229445506692","0.03693196821745963","0.11952667270852275","0.9660703269586675","1.0","440","12528","0.9942451563399194","0.9933333333333333","30","5183","0.9471308833010961","1.0","410","7345","0.9911399881866509","6772","0.9633544749823819","4257","0.8844765342960289","1939","replan_each_leg","True","150","15","0","40aba61c1288","run_adaptive_horizon","247","0","56","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","404","path_budget","77","0.5133333333333333","27.235179338336156","0.009077865236366205","3000.174449520488","4755.0","235","215","160","53.33023218885572","1931.878144154846","0.64392193742721","3253.0","0.6841219768664564","0.2558139534883721","147","1369","106","77","29","29","1066","197","0","0.7264150943396226","0","0","-0.06740673358182424","1","0.21946070718016372","0.12666666666666668","0.23333333333333334","0.5133333333333333","0.00423728813559322","0.015873015873015872","0.006688963210702341","0.003355704697986577","0.02394821119542732","0.07838041353945245","0.9785596481583287","0.9733333333333334","429","19580","0.9955577492596249","0.9333333333333333","27","6051","0.9711434929294379","0.9733333333333334","402","13529","0.9935031847133758","7850","0.9813624678663239","7780","0.9467915049097968","4379","queue_commit","False","150","73","0","b9975e77a2cb","run_adaptive_horizon","62","173","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","404","path_budget","101","0.6733333333333333","34.81613717427173","0.011605226573961253","3000.0394177903427","5664.0","296","176","112","37.33284280727644","1173.6768826133255","0.3912204871887279","2214.0","0.3908898305084746","0.36363636363636365","43","1274","130","101","29","29","1015","129","0","0.7769230769230769","0","0","-0.040543696911940603","1","0.37502285331593815","0.23333333333333334","0.5266666666666666","0.6733333333333333","0.0","0.0","0.0","0.0","0.004716258750152382","0.020378869732489455","0.9690761007890049","0.9466666666666667","486","15230","0.9950300269206875","0.9066666666666666","24","4805","0.9575640672361532","0.9466666666666667","462","10425","0.9912517894067122","6287","0.9707207207207207","5772","0.9283565764287668","3657","replan_each_leg","True","150","49","0","0f27feea6dde","run_adaptive_horizon","296","0","423","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","405","path_budget","78","0.52","27.042237617784007","0.009013701986350292","3000.1255487184785","5082.0","201","158","115","38.33172916684202","1796.1149848278344","0.5986799404428443","3035.0","0.5972058244785518","0.2721518987341772","52","1323","118","78","40","40","949","256","0","0.6610169491525424","0","0","0.02531606057222522","1","0.2819375661289442","0.09333333333333334","0.52","0.52","0.0","0.0","0.0","0.0","0.005032305143396815","0.01644501516884497","0.9623385338030532","0.8866666666666667","449","11473","0.9922206506364922","0.8133333333333334","33","4209","0.9458333333333333","0.8866666666666667","416","7264","0.9891475582005951","5713","0.9658843455117349","4133","0.8815028901734104","2076","queue_commit","False","150","72","0","2d5baa2265bd","run_adaptive_horizon","136","65","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","405","path_budget","125","0.8333333333333334","43.8681492315372","0.014622422715490047","3000.0602557513353","5477.0","254","160","98","32.6660105616635","1467.6603293089788","0.489210283858588","2550.0","0.46558334854847544","0.3875","10","1612","156","125","31","31","1120","336","0","0.8012820512820513","0","0","0.010591774579041043","1","0.43589134398820695","0.13159016679144414","0.6266666666666667","0.8333333333333334","0.0","0.0","0.0","0.0","0.0019529006456898497","0.015680690178929105","0.9613379669852302","0.9266666666666666","445","11065","0.9952229299363057","0.8933333333333333","21","4375","0.940399212819792","0.9266666666666666","424","6690","0.991258141926637","5834","0.9567344836466649","3883","0.8739542665923034","1793","replan_each_leg","True","150","25","0","d7c4572da699","run_adaptive_horizon","254","0","104","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","406","path_budget","112","0.7466666666666667","36.36131931613545","0.012120141903294288","3000.073729025594","4810.0","223","178","114","37.99906612196045","1664.1269056896758","0.5546953361810126","2690.0","0.5592515592515592","0.3595505617977528","77","1737","146","112","34","34","1202","389","0","0.7671232876712328","0","0","-0.013700559438008034","1","0.3745344475849515","0.13333333333333333","0.54","0.7466666666666667","0.0","0.0","0.0","0.0","0.0035964751709424946","0.019727990727581447","0.9754666333728698","0.9066666666666666","393","15626","0.9967747411305381","0.8466666666666667","19","5872","0.9630726698262243","0.9066666666666666","374","9754","0.9934963579604579","7688","0.9763723574347131","5629","0.9222797927461139","2702","queue_commit","False","150","38","0","b2980962d243","run_adaptive_horizon","122","101","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","406","path_budget","89","0.5933333333333334","28.071632686985723","0.009356877253352805","3000.1069723263654","4841.0","195","141","91","30.332251762821677","1681.5332638403183","0.5604911022677339","2546.0","0.5259243957859946","0.3546099290780142","31","1180","116","89","27","27","889","175","0","0.7672413793103449","0","0","-0.020553448635611447","1","0.4341052964275758","0.48","0.5933333333333334","0.5933333333333334","0.0","0.0","0.0","0.0","0.004645495511466059","0.010685125196914334","0.9548981069618289","0.86","436","9231","0.9911987860394538","0.8066666666666666","29","3266","0.9361268047708726","0.86","407","5965","0.9848413074372335","4222","0.9563605248146035","3506","0.887055183084064","1939","replan_each_leg","True","150","61","0","d4e95040fd1b","run_adaptive_horizon","195","0","370","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","407","path_budget","81","0.54","28.05144486016067","0.009349740786289747","3000.2377072629315","4556.0","213","194","139","46.32966236758868","1774.3810939555397","0.5914135035567828","2886.0","0.6334503950834065","0.28350515463917525","129","1326","109","81","28","28","994","223","0","0.7431192660550459","0","0","-0.0077858302456908085","1","0.18166175213821723","0.08666666666666667","0.16","0.54","0.0","0.0","0.0","0.0","0.027458302196478348","0.08175460217512692","0.9744401885680612","1.0","347","13229","0.9957437752713343","0.9933333333333333","20","4679","0.9631632308212233","1.0","327","8550","0.9945821704153669","6091","0.9731717011128775","5032","0.9270281288218508","2453","queue_commit","False","150","69","0","15896dce0032","run_adaptive_horizon","67","146","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","407","path_budget","125","0.8333333333333334","43.66135081365269","0.01455279083269794","3000.2046559723913","5899.0","298","168","94","31.331195961208127","963.7639588275133","0.32123273887632486","1963.0","0.33276826580776403","0.44047619047619047","18","1882","173","125","48","48","1308","401","0","0.7225433526011561","0","0","-0.034482370145511664","1","0.3224292628813166","0.16","0.5266666666666666","0.8333333333333334","0.046296296296296294","0.6521739130434783","0.08645533141210375","0.045180722891566265","0.023141890124586","0.08295424474682683","0.9676353583709797","1.0","480","14351","0.9949142964776794","1.0","27","5282","0.9524259609325771","1.0","453","9069","0.9907621247113164","6928","0.9716730038022814","5260","0.8989784335981839","2643","replan_each_leg","True","150","25","0","4dd70ef8878d","run_adaptive_horizon","298","0","197","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","408","path_budget","96","0.64","31.439732887042233","0.010479733002871893","3000.050943895842","4662.0","204","170","112","37.332699375617175","1831.8449886161877","0.6106046273458838","2793.0","0.5990990990990991","0.3411764705882353","53","1742","128","96","32","32","1068","546","0","0.75","0","0","-0.060857205382471954","1","0.14362105946469195","0.0","0.08666666666666667","0.64","0.012567324955116697","0.1794871794871795","0.02348993288590604","0.011884550084889643","0.03991729388700897","0.12160216263695355","0.9702058504875406","1.0","385","12537","0.994936151475121","0.9866666666666667","23","4519","0.9568019093078759","1.0","362","8018","0.9920039164490861","6128","0.9715318572074108","4426","0.9113175675675675","2368","queue_commit","False","150","54","0","65324eff9caf","run_adaptive_horizon","126","78","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","408","path_budget","120","0.8","41.599492542055444","0.01386623888315915","3000.0559555178975","5131.0","255","165","96","31.999403152274734","1540.276066179992","0.5134157792447226","2408.0","0.4693042291950887","0.41818181818181815","16","1705","161","120","41","41","1182","362","0","0.7453416149068323","0","0","-0.07996791677103607","1","0.27788729727674405","0.0","0.5066666666666667","0.8","0.0","0.0","0.0","0.0","0.014185971110722175","0.06291791508179988","0.9701492537313433","1.0","400","13000","0.995743857612691","0.9733333333333334","22","5147","0.9540760539424128","1.0","378","7853","0.9910006101281269","6556","0.972421052631579","4750","0.8997134670487106","2094","replan_each_leg","True","150","30","0","9cf088e4845b","run_adaptive_horizon","255","0","199","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","409","path_budget","124","0.8266666666666667","42.9680397797714","0.014322275809184387","3000.08464801505","5513.0","263","202","122","40.665519248171556","1277.0234289619546","0.42566246582638034","2520.0","0.45710139669871214","0.39603960396039606","60","2053","180","124","56","56","1492","381","0","0.6888888888888889","0","0","-0.05645597329534575","1","0.3330407505063666","0.12","0.5133333333333333","0.8266666666666667","0.0136986301369863","0.23809523809523808","0.025906735751295335","0.013123359580052493","0.029786899273213874","0.10280401109162958","0.972022070756248","1.0","431","14974","0.995225102319236","1.0","28","5836","0.9577612409600671","1.0","403","9138","0.9918125708527522","7939","0.9697142857142858","5250","0.9065884476534296","2216","queue_commit","False","150","26","0","392fac59a0db","run_adaptive_horizon","177","86","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"weak_drift","nominal","adaptive_mission","409","path_budget","76","0.5066666666666667","27.48964763709035","0.00916313350634033","3000.02696872955","5419.0","247","160","114","37.999658399163216","1657.478031091694","0.5524877104000175","2920.0","0.5388448053146337","0.2875","12","1027","103","76","27","27","772","152","0","0.7378640776699029","0","0","0.017298108024401664","1","0.3016450609111971","0.12666666666666668","0.5066666666666667","0.5066666666666667","0.0","0.0","0.0","0.0","0.004236040729514494","0.011939574151427908","0.9520463923274227","0.8733333333333333","430","8537","0.992505995203837","0.74","25","3311","0.9280767181672882","0.8733333333333333","405","5226","0.987727372342757","4563","0.9486088379705401","3055","0.8391401037805782","1349","replan_each_leg","True","150","74","0","869cf93aeec0","run_adaptive_horizon","247","0","191","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","400","path_budget","135","0.9","46.31906397175672","0.015439196084760225","3000.095582533439","4649.0","180","124","58","19.332717376631624","1165.4765549171357","0.3884798076776426","1616.0","0.3476016347601635","0.532258064516129","35","2394","175","135","40","40","1439","780","0","0.7714285714285715","0","0","-0.017727719265706474","1","0.5782647250884313","0.5266666666666666","0.8733333333333333","0.9","0.0","0.0","0.0","0.0","0.0022273262524981105","0.02606268711100798","0.9678348535765723","1.0","402","12096","0.9942172655927303","1.0","28","4814","0.9511494252873564","1.0","374","7282","0.9926829268292683","6150","0.9647367167024065","4197","0.902835890283589","2151","queue_commit","False","150","15","0","df43895556d4","run_adaptive_horizon","116","64","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","400","path_budget","132","0.88","44.356092871404044","0.014785353731892208","3000.0021423719713","5112.0","252","134","80","26.666647623373855","1405.908924936648","0.4686359736480244","2099.0","0.4106025039123631","0.40298507462686567","34","1897","168","132","36","36","1248","481","0","0.7857142857142857","0","0","-0.03855481004226896","1","0.6250545945300869","0.5866666666666667","0.88","0.88","0.0","0.0","0.0","0.0","0.0017065688292450354","0.011242759662784428","0.9618269711618603","1.0","458","11540","0.9938339572781326","1.0","28","4513","0.9423360600777793","1.0","430","7027","0.9888814016172507","5936","0.956286836935167","4072","0.892462311557789","1990","replan_each_leg","True","150","18","0","8c73c6aa2ba3","run_adaptive_horizon","252","0","364","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","401","path_budget","133","0.8866666666666667","47.88366793756685","0.015960648188552133","3000.107976310867","4524.0","198","132","72","23.999136220602303","1706.5172019388874","0.5688185943351729","2328.0","0.5145888594164456","0.45454545454545453","31","2581","185","133","52","52","1578","818","0","0.7189189189189189","0","0","-0.01827916713977866","1","0.5359866790378458","0.44","0.8866666666666667","0.8866666666666667","0.0","0.0","0.0","0.0","0.0017128587034415926","0.014894493584424021","0.9683708137841773","0.9933333333333333","391","11971","0.9960497728619395","0.9666666666666667","20","5043","0.9491711193314153","0.9933333333333333","371","6928","0.9930628864424672","6631","0.9631685166498486","3964","0.8873797396717601","1767","queue_commit","False","150","17","0","fd12a7664b07","run_adaptive_horizon","129","69","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","401","path_budget","139","0.9266666666666666","51.50286332651468","0.017167282232520276","3000.059218980621","5255.0","263","120","55","18.33297144670639","1152.7599323622264","0.3842457259073434","1830.0","0.34823977164605135","0.5416666666666666","13","1938","186","139","47","47","1339","413","0","0.7473118279569892","0","0","-0.02914264745898639","1","0.6284125608992743","0.5066666666666667","0.8933333333333333","0.9266666666666666","0.0","0.0","0.0","0.0","0.0011041392372684823","0.009834972193067684","0.9647244647244647","1.0","402","10994","0.994752951464801","0.98","24","4550","0.9445910290237467","1.0","378","6444","0.98999648999649","5698","0.9641290322580646","3875","0.8869994514536478","1823","replan_each_leg","True","150","11","0","02d29bf8803e","run_adaptive_horizon","263","0","255","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
"strong_drift","nominal","adaptive_mission","402","path_budget","118","0.7866666666666666","44.73271858365099","0.014910377080320574","3000.1064589232533","5070.0","249","142","94","31.332221468479776","1672.9505206549466","0.5576303853081844","2575.0","0.5078895463510849","0.3380281690140845","60","2593","168","118","50","50","1421","1004","0","0.7023809523809523","0","0","-0.027488982501474912","1","0.4180305444462647","0.09333333333333334","0.7266666666666667","0.7866666666666666","0.0","0.0","0.0","0.0","0.003368203275417188","0.020517354513089853","0.9714662593723965","0.9933333333333333","411","13993","0.9947991391678622","0.9266666666666666","29","5547","0.956728590847304","0.9933333333333333","382","8446","0.9939142051358171","6737","0.9681578433287752","5119","0.9187598116169545","2548","queue_commit","False","150","32","0","2615185e266e","run_adaptive_horizon","163","86","0","a620034d695817d25823357ab58e968cd004425930ee1b4c7a34b2a3ae6b9645","519109d6cab55d8498c1318b6f0971b265ed5e58","b977c6541aa5f9caee0278eeb70eb4d285e7f1d2336771b0c8d708a2ee0f0f18","d7d6ec05229d2b30aba071f56047beb17ff4b5e39a598573816121377609fd21"
