path_budget_m,scenario,metric,mode_a,mode_b,paired_total,paired_runs,mode_a_reached,mode_b_reached,both_reached,mode_a_reach_rate,mode_b_reach_rate,censored_pairs,mean_difference,ci95_low,ci95_high,cohen_dz,rank_biserial,p_value,p_permutation,p_normal_approx,p_holm
3000.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,-0.0739360113446,-0.086710919794,-0.0607365545956,-4.099264672268289,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,-0.0465594780864,-0.0866036582364,0.004952430624599999,-0.7803890746530328,-0.7333333333333333,0.1875,0.1875,0.0809843433076316,1.0
3000.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,-0.2152182936564,-0.2568504313874,-0.182074638359,-4.471308330170528,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,oracle_gap_auc_collected_by_path,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,0.5003317057696,0.46615380222319996,0.532030460148,11.622918271836857,1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,-1.5337742830834,-4.8669839769506,1.7994354107838,-0.3505788899963254,-0.4666666666666667,0.4375,0.4375,0.4330880924605418,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,7.865896474826199,2.9992334834651997,12.4662572939368,1.259010866005982,0.8666666666666667,0.125,0.125,0.004874174699146749,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,16.866041866335202,12.799191320121599,20.599524591296802,3.38205571883817,1.0,0.0625,0.0625,3.952393967665557e-14,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,6.3332229174434,3.9322109426794,8.533218694761802,2.048438086399238,1.0,0.0625,0.0625,4.6398361357447016e-06,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,-24.200225001826198,-28.666837068242796,-20.2670440003264,-4.491448399791092,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,28.0653688639458,23.131920584465803,32.1321717893116,4.933896962747819,1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,empty_goal_arrivals_per_km,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,31.4621529132234,26.6518890968768,35.8370327934772,5.28156693611371,1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,0.041813915662799996,0.0089559007204,0.0733592604028,0.9912837035741077,0.8666666666666667,0.125,0.125,0.02665195967857703,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,-0.040355105391,-0.0768978731616,0.0006960465499999998,-0.8448741659363309,-0.8666666666666667,0.125,0.125,0.05886556148562083,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,0.0803066268506,0.028437489435399997,0.1233121859662,1.3183064403296323,0.8666666666666667,0.125,0.125,0.0032002042963084065,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,-0.18040173262700002,-0.2239127857882,-0.15401243755240002,-3.721367415407143,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,-0.2594727335898,-0.2813280313086,-0.23816949764179998,-9.152971697312429,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,0.023892193782800004,-0.09525414000259999,0.128904446615,0.15817281317992435,0.2,0.875,0.875,0.7235748434268445,1.0
3000.0,static_calm,wasted_path_ratio,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,0.5187004142506,0.4814554112244,0.5557219146078,10.396045494327026,1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,-0.019235200291999998,-0.0579883449576,0.0195179443736,-0.3776537785781595,-0.4666666666666667,0.4375,0.4375,0.39841267404056957,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,0.012931183879799999,-0.042082100082,0.050565799658799995,0.2107077075642597,0.3333333333333333,0.625,0.625,0.6375287962220888,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,-0.0976804577082,-0.1202919016494,-0.07330310173719999,-3.1917040968395547,-1.0,0.0625,0.0625,9.547918011776346e-13,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,0.0089764059024,-0.013655554873600002,0.0300999332514,0.30671831264486743,0.3333333333333333,0.5,0.5,0.492812119240015,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,0.1259404640484,0.09833438064780001,0.1540879029804,3.3817658982433936,1.0,0.0625,0.0625,3.9745984281580604e-14,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,0.126058745567,0.06245415365904001,0.192977465034,1.4384891218800815,1.0,0.0625,0.0625,0.0012973764575434643,1.0
3000.0,static_calm,goal_success_rate,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,-0.6094419224801999,-0.6398710600822,-0.5794210805532,-14.929652160075145,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,0.0336596316808,0.00030313776739999997,0.07916587721920001,0.6668531649883369,1.0,0.125,0.125,0.1359276277484407,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,-0.058119336644,-0.0758091844894,-0.0404294887986,-2.5764653347217124,-1.0,0.0625,0.0625,8.354194669379922e-09,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,-0.04450735132420001,-0.063484318679795,-0.022107377834399998,-1.6346045468120924,-1.0,0.0625,0.0625,0.00025709489551051234,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,-0.07292685298240001,-0.0856027594366,-0.0599040166858,-4.141230333238204,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,-0.045550319724,-0.08458534151159999,0.004952430624599999,-0.7742522955109309,-0.7333333333333333,0.1875,0.1875,0.08340170050701579,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,-0.21420913529420002,-0.2538229563008,-0.182074638359,-4.642961755482402,-1.0,0.0625,0.0625,0.0,1.0
3000.0,static_calm,regret_to_best_fixed_auc,adaptive_mission,oracle_current_physics,5,0,5,0,0,1.0,0.0,5,,,,,0.0,,,,
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,0.0193565077646,0.0,0.058069523293799996,0.4472135954999579,1.0,1.0,1.0,0.31731050786291415,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,0.0270797154296,-0.023947254302999998,0.0757748955136,0.41979202592826514,0.4666666666666667,0.5,0.5,0.3478932641303243,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,-0.015118654867200002,-0.0817788961844,0.051541586449999996,-0.17323209546854154,-0.06666666666666667,0.75,0.75,0.6984906438183114,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,0.056768269298399995,-0.0080466489666,0.1345350091728,0.6335277846736723,0.6,0.3125,0.3125,0.15659663445767147,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,0.33266133627760003,0.29435116502979997,0.36754330631840004,6.8607005471664735,1.0,0.0625,0.0625,0.0,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,0.45746026404,0.4237430355096,0.4835674491208001,11.512575273134692,1.0,0.0625,0.0625,0.0,1.0
3000.0,strong_drift,auc_collected_by_path,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,-0.2731390951798,-0.30865857859420004,-0.2386398419386,-6.364461186398434,-1.0,0.0625,0.0625,0.0,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,belief_horizon,5,5,5,5,5,1.0,1.0,0,0.0906666666666,0.0,0.2719999999998,0.447213595499958,1.0,1.0,1.0,0.3173105078629139,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,belief_orienteering,5,5,5,5,5,1.0,1.0,0,0.1279999999998,-0.0746666666668,0.3306666666664,0.4746604367886385,0.4666666666666667,0.375,0.375,0.288520420918408,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,belief_orienteering_depth1,5,5,5,5,5,1.0,1.0,0,0.04666666666679999,-0.12533333333320001,0.25733333333339997,0.1922322627339741,0.06666666666666667,0.75,0.75,0.6673088275995926,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,confirmed_route,5,5,5,5,5,1.0,1.0,0,0.016000000000000004,-0.14266666666660002,0.24266666666660003,0.060885472842011644,-0.2,0.9375,0.9375,0.8917073999955085,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,greedy,5,5,5,5,5,1.0,1.0,0,0.604,0.5213333333333999,0.6747000000001298,5.983098742512932,1.0,0.0625,0.0625,0.0,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,lawnmower_collect,5,5,5,5,5,1.0,1.0,0,0.7346666666666,0.656,0.8106666666665999,7.367982784820735,1.0,0.0625,0.0625,0.0,1.0
3000.0,strong_drift,collected_ratio,adaptive_mission,oracle_current_physics,5,5,5,5,5,1.0,1.0,0,-0.1653333333332,-0.24933333333339996,-0.09199999999979999,-1.658130427069528,-1.0,0.0625,0.0625,0.00020915653679343116,1.0
