scenario,profile,mode,seed,stop_reason,collected,collected_ratio,collected_mass_kg,collected_mass_per_meter,path_length_m,sim_time_s,goal_count,evaluated_goal_count,empty_goal_arrivals,empty_goal_arrivals_per_km,wasted_path_to_empty_goals,wasted_path_ratio,wasted_time_to_empty_goals,wasted_time_ratio,goal_success_rate,route_false_visits,capture_contacts,terminal_capture_attempts,successful_captures,missed_capture_count,missed_captures,partial_contact_events,throughput_limit_events,bin_full_events,collection_precision,pushed_away_events,pushed_away_debris_count,info_gain_total,unload_events,auc_collected_by_path,collected_ratio_at_1km,collected_ratio_at_2km,collected_ratio_at_3km,map_precision,map_recall,map_f1,map_iou,map_brier,count_mae,detection_precision,detection_recall,false_detection_count,true_detection_count,camera_detection_precision,camera_detection_recall,camera_false_detection_count,camera_true_detection_count,radar_detection_precision,radar_detection_recall,radar_false_detection_count,radar_true_detection_count,near_range_detection_precision,near_range_detection_count,mid_range_detection_precision,mid_range_detection_count,far_range_detection_precision,far_range_detection_count,phase,path_budget_m,safety_tmax_s,world_area_m2,collection_coverage_ratio,drift_speed_mps,drift_per_update_width,drift_per_60s_width,camera_sigma_eff_m,radar_sigma_eff_m,camera_capture_uncertainty_ratio,radar_capture_uncertainty_ratio,expected_camera_clutter_per_scan,expected_radar_clutter_per_scan,config_hash,git_commit,git_dirty,runner,oracle_current_collected_ratio,oracle_current_auc_collected_by_path,oracle_current_path_length_m,oracle_gap_collected_ratio,oracle_gap_auc_collected_by_path,collected_ratio_vs_oracle,best_fixed_auc_collected_by_path,best_fixed_collected_ratio,delta_vs_best_fixed_auc,delta_vs_best_fixed_collected_ratio,gain_vs_best_fixed_auc,gain_vs_best_fixed_collected_ratio,regret_to_best_fixed_auc,regret_to_best_fixed_collected_ratio
static_calm,nominal,lawnmower_collect,300,path_budget,13,0.08666666666666667,5.108936857645487,0.0017029789525478778,3000.0000000010887,5068.0,30,29,22,7.333333333330673,1472.7000000004537,0.4908999999999731,2503.0,0.49388318863456987,0.2413793103448276,0,181,18,13,5,5,161,2,0,0.7222222222222222,0,0,-0.18259518102017971,0,0.04720866666665931,0.04,0.06666666666666667,0.08666666666666667,0.23728813559322035,0.21212121212121213,0.224,0.12612612612612611,0.01667828354487719,0.04440625407205071,0.9691258175680427,0.76,439,13780,0.9892131979695431,0.3933333333333333,34,3118,0.9634047167253998,0.76,405,10662,0.9845687517222376,3629,0.9730127576054955,6114,0.951295799821269,4476,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,afe526b84a9f,0641409,False,run_layer1,1.0,0.7757148999182651,1374.8532015575256,0.9133333333333333,0.7285062332516058,0.08666666666666667,0.33401365225129376,0.6266666666666667,-0.28680498558463446,-0.54,0.0,0.0,0.28680498558463446,0.54
static_calm,nominal,lawnmower_collect,301,path_budget,12,0.08,4.268351589418462,0.0014227838631389708,3000.0000000010887,5068.0,30,29,21,6.999999999997461,1274.2500000004836,0.42475000000000707,2170.0,0.4281767955801105,0.27586206896551724,0,134,15,12,3,3,119,0,0,0.8,0,0,-0.1838897443480067,0,0.03500433333332242,0.02666666666666667,0.04666666666666667,0.08,0.21568627450980393,0.08270676691729323,0.11956521739130434,0.06358381502890173,0.0152897104934732,0.03446396777607209,0.9519625073227885,0.5333333333333333,410,8125,0.9836990595611286,0.2866666666666667,26,1569,0.9446685878962536,0.5333333333333333,384,6556,0.9789140748550342,1897,0.9553964757709251,3632,0.9308050565535595,3006,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,96e030191c90,0641409,False,run_layer1,1.0,0.755011869790818,1953.6439376950505,0.92,0.7200075364574956,0.08,0.2425531428817202,0.41333333333333333,-0.20754880954839777,-0.3333333333333333,0.0,0.0,0.20754880954839777,0.3333333333333333
static_calm,nominal,lawnmower_collect,302,path_budget,6,0.04,2.9499042189689413,0.0009833014063226236,3000.0000000010887,5068.0,30,29,23,7.666666666663885,1670.5500000005832,0.5568499999999923,2836.0,0.5595895816890292,0.20689655172413793,0,63,7,6,1,1,56,0,0,0.8571428571428571,0,0,-0.11018765575698286,0,0.019422999999996544,0.013333333333333334,0.02666666666666667,0.04,0.30303030303030304,0.07407407407407407,0.11904761904761904,0.06329113924050633,0.014341295326695775,0.027260951099374438,0.9274593064401981,0.4,410,5242,0.9775862068965517,0.18,26,1134,0.9145146927871772,0.4,384,4108,0.9705128205128205,1560,0.9416091954022988,2175,0.8763693270735524,1917,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,5b84aeb36420,0641409,False,run_layer1,1.0,0.7234002493824865,1695.2592621665262,0.96,0.70397724938249,0.04,0.2459403947629634,0.46,-0.22651739476296684,-0.42000000000000004,0.0,0.0,0.22651739476296684,0.42000000000000004
static_calm,nominal,lawnmower_collect,303,path_budget,10,0.06666666666666667,3.3358579701668645,0.0011119526567218846,3000.0000000010887,5068.0,30,29,21,6.999999999997461,1274.250000000458,0.4247499999999985,2169.0,0.42797947908445144,0.27586206896551724,0,125,13,10,3,3,112,0,0,0.7692307692307693,0,0,-0.16231477057757238,0,0.035681666666661234,0.03333333333333333,0.04666666666666667,0.06666666666666667,0.29411764705882354,0.07246376811594203,0.11627906976744186,0.06172839506172839,0.014613437360493043,0.03141496667829793,0.9503128450496872,0.4866666666666667,405,7746,0.9894795127353266,0.25333333333333335,19,1787,0.9391646966115051,0.4866666666666667,386,5959,0.976374156219865,2074,0.9604989604989606,3367,0.9177121771217712,2710,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,6a1d1a4bd23d,0641409,False,run_layer1,1.0,0.7351353898376333,1642.5367911620135,0.9333333333333333,0.699453723170972,0.06666666666666667,0.3182898429498257,0.5133333333333333,-0.2826081762831645,-0.44666666666666666,0.0,0.0,0.2826081762831645,0.44666666666666666
static_calm,nominal,lawnmower_collect,304,path_budget,3,0.02,0.8811391938936727,0.00029371306463111765,3000.0000000010887,5068.0,30,29,26,8.666666666663522,2265.7500000006553,0.7552499999999444,3835.0,0.7567087608524072,0.10344827586206896,0,24,3,3,0,0,21,0,0,1.0,0,0,-0.08896244557696738,0,0.009323666666665061,0.0,0.013333333333333334,0.02,0.3333333333333333,0.013888888888888888,0.026666666666666665,0.013513513513513514,0.01449849168621206,0.021959322669416293,0.8708175734652313,0.22666666666666666,444,2993,0.9441441441441442,0.06666666666666667,31,524,0.8566967383761277,0.22666666666666666,413,2469,0.9324324324324325,666,0.8724681170292573,1333,0.8407510431154381,1438,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,fc27b525f2d2,0641409,False,run_layer1,1.0,0.7351289215341628,1572.2137775294832,0.98,0.7258052548674977,0.02,0.24518813536254674,0.5933333333333334,-0.23586446869588168,-0.5733333333333334,0.0,0.0,0.23586446869588168,0.5733333333333334
static_calm,nominal,greedy,300,path_budget,66,0.44,20.927250460457618,0.0069756848764051275,3000.028073407229,4909.0,241,240,177,58.99944789482432,2271.739349866834,0.7572393638592675,3826.0,0.7793848034222856,0.2625,0,1028,93,66,27,27,928,7,0,0.7096774193548387,0,0,-0.1925444366733578,0,0.2514748165219142,0.22666666666666666,0.3333333333333333,0.44,0.23140495867768596,0.3373493975903614,0.2745098039215686,0.1590909090909091,0.012628665086650606,0.042875047515785615,0.9754335260115607,1.0,408,16200,0.9962361331220285,1.0,19,5029,0.9663494809688581,1.0,389,11171,0.9908962486265892,6371,0.9768386223492255,6649,0.9453734671125975,3588,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,f9ce41c07946,0641409,False,run_layer1,1.0,0.7757148999182651,1374.8532015575256,0.56,0.524240083396351,0.44,0.33401365225129376,0.6266666666666667,-0.08253883572937953,-0.1866666666666667,0.0,0.0,0.08253883572937953,0.1866666666666667
static_calm,nominal,greedy,301,path_budget,41,0.2733333333333333,14.940798505617378,0.004980137929550924,3000.0772502629543,4957.0,238,237,196,65.33165103759269,2491.107595898868,0.8303478171038844,4224.0,0.8521283034093201,0.1729957805907173,0,557,51,41,10,10,506,0,0,0.803921568627451,0,0,-0.1712506505061948,0,0.17518755421205162,0.13333333333333333,0.23333333333333334,0.2733333333333333,0.2692307692307692,0.20192307692307693,0.23076923076923078,0.13043478260869565,0.012823027588461074,0.03481407084960861,0.9531365704009309,0.7333333333333333,443,9010,0.9878095238095238,0.58,32,2593,0.9398066783831283,0.7333333333333333,411,6417,0.9825048597611774,3601,0.9587798845836768,3639,0.8960686850429281,2213,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,8eebb8a376b1,0641409,False,run_layer1,1.0,0.755011869790818,1953.6439376950505,0.7266666666666667,0.5798243155787663,0.2733333333333333,0.2425531428817202,0.41333333333333333,-0.06736558866966857,-0.14,0.0,0.0,0.06736558866966857,0.14
static_calm,nominal,greedy,302,path_budget,40,0.26666666666666666,13.561453318650422,0.004520441953430691,3000.0281959949184,4621.0,197,196,157,52.33284147448924,2608.124566511514,0.8693666846176307,4024.0,0.8708071845920796,0.1989795918367347,0,638,52,40,12,12,579,7,0,0.7692307692307693,0,0,-0.1156083771990179,0,0.14946096649882326,0.14,0.18,0.26666666666666666,0.13756613756613756,0.24761904761904763,0.17687074829931973,0.09701492537313433,0.02012649410052274,0.06347152124107439,0.9605141388174807,0.8466666666666667,384,9341,0.995049504950495,0.6533333333333333,15,3015,0.9448842419716206,0.8466666666666667,369,6326,0.9881212121212121,4125,0.9646360351058337,3874,0.8852838933951332,1726,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,ca255317bb89,0641409,False,run_layer1,1.0,0.7234002493824865,1695.2592621665262,0.7333333333333334,0.5739392828836632,0.26666666666666666,0.2459403947629634,0.46,-0.09647942826414013,-0.19333333333333336,0.0,0.0,0.09647942826414013,0.19333333333333336
static_calm,nominal,greedy,303,path_budget,50,0.3333333333333333,18.805255535419082,0.006268287191749192,3000.062849732224,4892.0,235,234,185,61.665374782569145,2505.7033297389025,0.8352169455258424,4139.0,0.8460752248569092,0.2094017094017094,0,673,65,50,15,15,608,0,0,0.7692307692307693,0,0,-0.1758052048008743,0,0.16976360907626398,0.16666666666666666,0.19333333333333333,0.3333333333333333,0.17674418604651163,0.3877551020408163,0.24281150159744408,0.13818181818181818,0.01880186724185362,0.064792373649744,0.9630646841556966,0.96,390,10169,0.994475138121547,0.8266666666666667,18,3240,0.9490480756060814,0.96,372,6929,0.9872739450770261,4479,0.9678764100049043,4078,0.8991008991008991,2002,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,debb60afd1bf,0641409,False,run_layer1,1.0,0.7351353898376333,1642.5367911620135,0.6666666666666667,0.5653717807613693,0.3333333333333333,0.3182898429498257,0.5133333333333333,-0.14852623387356173,-0.18,0.0,0.0,0.14852623387356173,0.18
static_calm,nominal,greedy,304,path_budget,68,0.4533333333333333,22.170523379904946,0.007390010512525862,3000.066555024046,4986.0,247,246,182,60.66532080603833,2331.513200760664,0.7771538257563677,3964.0,0.7950260730044123,0.2601626016260163,0,1027,89,68,21,21,910,28,0,0.7640449438202247,0,0,-0.15064930966995396,0,0.2440484648736614,0.23333333333333334,0.28,0.4533333333333333,0.18487394957983194,0.2682926829268293,0.21890547263681595,0.12290502793296089,0.012890102739987927,0.046012594315918094,0.9700161505512254,0.9866666666666667,427,13814,0.9933970856102003,0.96,29,4363,0.9595898060716824,0.9866666666666667,398,9451,0.9911158493248046,5628,0.972564017292983,6014,0.9184301654482493,2599,baseline,3000.0,16500.0,40000.0,0.075,0.0,0.0,0.0,1.25,3.67,1.25,3.67,0.009544769346843989,0.15904312808798324,7ecf13e4eada,0641409,False,run_layer1,1.0,0.7351289215341628,1572.2137775294832,0.5466666666666666,0.4910804566605014,0.4533333333333333,0.24518813536254674,0.5933333333333334,-0.0011396704888853304,-0.14000000000000007,0.0,0.0,0.0011396704888853304,0.14000000000000007
